# power spectrum of B
# redshift z=1.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  4.234054e-01   1.259266e-20   0.000000e+00   1.183450e-21   48
  4.238604e-01   3.880348e-20   0.000000e+00   6.811518e-21   24
  4.243149e-01   1.314525e-20   0.000000e+00   2.450310e-21   24
  4.247690e-01   3.457720e-20   0.000000e+00   5.295622e-21   24
  4.252226e-01   1.246061e-20   0.000000e+00   1.235467e-21   48
  4.256757e-01   1.808006e-20   7.947286e-09   1.979765e-21   48
  4.270320e-01   1.449267e-20   7.947286e-09   2.437877e-21   24
  4.274832e-01   2.244208e-20   0.000000e+00   2.930096e-21   24
  4.279339e-01   1.652857e-20   0.000000e+00   1.540751e-21   72
  4.288339e-01   2.024349e-20   5.619580e-09   1.698191e-21   48
  4.306282e-01   2.612359e-20   0.000000e+00   2.736392e-21   36
  4.310756e-01   3.525396e-20   5.619580e-09   5.695105e-21   48
  4.319690e-01   7.407098e-21   0.000000e+00   8.596051e-22   24
  4.324150e-01   2.677244e-20   7.492773e-09   3.580402e-21   72
  4.328606e-01   1.517586e-20   0.000000e+00   1.139288e-21   72
